r,l,t,episode
92.706376,76,754.258753,979
92.76019,74,754.344056,980
92.864697,72,754.429181,981
92.546159,75,756.489507,982
92.984214,71,756.574505,983
92.8,72,756.641757,984
92.473689,76,756.725425,985
92.599994,75,756.81101,986
85.64254,145,756.956084,987
92.981773,72,757.037598,988
92.845457,72,757.128412,989
92.801795,73,757.206504,990
90.91847,94,757.300913,991
92.694869,74,757.407135,992
85.009659,157,757.659419,993
92.7,73,757.76215,994
92.0745,83,757.86839,995
92.588771,75,757.950619,996
92.8,72,758.034415,997
92.86155,74,758.118833,998
92.3759,77,758.219176,999
92.568798,76,758.294058,1000
92.63736,75,758.389325,1001
92.9,71,758.48315,1002
92.785078,73,758.563152,1003
92.832981,74,758.643001,1004
92.505922,77,758.722849,1005
92.8,72,758.802793,1006
92.9,71,761.570521,1007
92.758014,74,761.66434,1008
93.141195,70,761.731474,1009
92.634269,76,761.804995,1010
92.739801,74,761.865181,1011
87.300163,133,761.975037,1012
92.752588,73,762.041412,1013
91.572347,85,762.120304,1014
92.639247,76,762.180525,1015
92.588051,75,762.262493,1016
92.199881,79,762.349608,1017
93.018506,70,762.417917,1018
92.889545,72,762.507654,1019
92.3,77,762.581088,1020
93.024331,71,762.640888,1021
91.817385,83,762.715184,1022
93.14413,70,762.781327,1023
92.897617,72,762.837292,1024
92.543595,75,762.908087,1025
86.492751,138,763.026546,1026
92.6,74,763.097135,1027
92.722717,73,763.153363,1028
92.7,73,763.22108,1029
93.052556,70,763.298362,1030
86.909815,136,763.440258,1031
92.590715,75,765.163805,1032
92.898441,72,765.238874,1033
92.5,75,765.322605,1034
93,70,765.39435,1035
92.6,74,765.480815,1036
92.65872,76,765.554889,1037
87.078549,132,765.677679,1038
93.219277,70,765.731,1039
92.739689,76,765.803174,1040
92.7,73,765.871413,1041
92.89735,72,765.926523,1042
92.8,72,765.993506,1043
92.6,74,766.052399,1044
92.30328,78,766.121176,1045
92.889094,76,766.194733,1046
92.587527,75,766.261131,1047
92.587077,75,766.34914,1048
92.8,72,766.429614,1049
92.400929,76,766.514989,1050
92.797404,73,766.57402,1051
92.86492,74,766.652075,1052
92.604406,76,766.722734,1053
92.890053,74,766.781266,1054
92.77024,74,766.848724,1055
92.7,73,766.912824,1056
91.381862,88,766.983332,1057
92.859598,73,767.054534,1058
92.3,77,768.893866,1059
92.511902,76,768.965349,1060
92.385264,78,769.024329,1061
92.5,75,769.094088,1062
92.362842,77,769.164502,1063
92.481846,76,769.223627,1064
92.377255,78,769.307618,1065
92.3,77,769.398899,1066
92.990529,72,769.490074,1067
92.771358,74,769.562327,1068
92.6,74,769.629077,1069
92.829001,73,769.685235,1070
92.7,73,769.763793,1071
92.747659,73,769.831019,1072
92.610508,76,769.890308,1073
92.380222,77,769.961622,1074
93.114635,70,770.013747,1075
92.9,71,770.08168,1076
92.923386,71,770.148922,1077
92.381184,79,770.211094,1078
91.368706,89,770.313062,1079
92.759947,75,770.399378,1080
92.598356,75,770.486595,1081
92.516248,75,770.551862,1082
92.691638,74,770.619398,1083
85.587277,147,770.748897,1084
92.633132,74,772.937207,1085
92.7,73,773.021365,1086
92.109677,80,773.111393,1087
93,70,773.19248,1088
92.799312,73,773.280529,1089
92.6,74,773.404389,1090
85.900843,143,773.608024,1091
92.842742,73,773.704915,1092
86.456646,138,773.850684,1093
91.7,83,773.95177,1094
92.634933,75,774.055316,1095
92.387932,77,774.137485,1096
92.5,75,774.218098,1097
92.462752,76,774.320281,1098
92.27821,79,774.411483,1099
92.838264,72,774.516887,1100
91.773506,84,774.608791,1101
92.799862,73,774.688425,1102
92.66836,74,774.756185,1103
92.3,77,774.835491,1104
92.565655,77,774.913048,1105
85.140857,151,775.071434,1106
91.633578,89,775.165274,1107
91.678549,85,775.273773,1108
92.581471,76,777.680906,1109
92.812842,72,777.733771,1110
92.864962,73,777.801405,1111
92.523578,77,777.859375,1112
92.52204,75,777.926478,1113
92.8,72,777.990233,1114
92.810815,72,778.044763,1115
92.832703,72,778.111642,1116
92.6,74,778.174208,1117
92.5,75,778.258653,1118
92.9705,71,778.341042,1119
90.776507,96,778.44327,1120
92.659843,76,778.521223,1121
92.544573,75,778.577892,1122
92.695137,76,778.650308,1123
92.526024,76,778.712905,1124
92.660302,74,778.775204,1125
92.773888,74,778.842039,1126
92.678751,74,778.897598,1127
92.669854,75,778.969931,1128
92.143871,81,779.045648,1129
92.492617,76,779.105478,1130
91.673135,85,779.182002,1131
93.14391,70,779.260186,1132
92.5,75,779.334431,1133
92.822609,73,779.416033,1134
92.859419,72,779.498354,1135
92.751257,73,779.563532,1136
92.79875,73,781.364681,1137
92.699893,74,781.447726,1138
92.9,71,781.528652,1139
92.9,71,781.582462,1140
92.818169,73,781.652871,1141
92.6,74,781.709364,1142
92.396936,77,781.784585,1143
92.600187,74,781.854256,1144
92.7,73,781.910681,1145
92.6,74,781.979827,1146
92.561804,76,782.040606,1147
92.424516,77,782.112609,1148
91.646958,84,782.187945,1149
92.599998,75,782.260218,1150
92.7,73,782.344897,1151
93.084731,70,782.42744,1152
92.6,74,782.511133,1153
92.97109,71,782.589178,1154
92.770433,74,782.647988,1155
92.609044,75,782.719014,1156
92.618114,74,782.778663,1157
92.5,75,782.857455,1158
93.023467,70,782.926195,1159
92.5,75,782.983369,1160
92.858797,72,783.049869,1161
92.799823,73,783.112812,1162
92.3,77,783.176445,1163
92.701163,74,785.061325,1164
92.753032,73,785.123462,1165
92.795152,73,785.193813,1166
92.925807,72,785.278273,1167
92.788839,73,785.355553,1168
92.8,72,785.438244,1169
92.425759,77,785.533474,1170
92.6,74,785.609503,1171
92.533448,75,785.669698,1172
92.752328,74,785.741402,1173
93.0725,71,785.81045,1174
85.624752,146,785.939089,1175
93.043376,71,786.009014,1176
92.792729,74,786.068617,1177
92.5,75,786.14199,1178
93.07673,71,786.196505,1179
92.3,77,786.284775,1180
92.6,74,786.373908,1181
92.9,71,786.46081,1182
92.94853,73,786.544316,1183
85.164763,153,786.67361,1184
92.83278,74,786.728978,1185
92.792365,73,786.797146,1186
92.791412,73,786.865215,1187
92.836903,72,786.92065,1188
92.3,77,787.001015,1189
93.311043,70,789.565093,1190
92.8,72,789.64704,1191
92.572401,75,789.749186,1192
92.548147,75,789.816956,1193
92.718824,74,789.901799,1194
92.6,74,789.976861,1195
92.794626,73,790.039044,1196
92.687267,74,790.113851,1197
92.611474,74,790.190329,1198
92.956049,71,790.258604,1199
92.963368,73,790.351658,1200
92.337044,77,790.457726,1201
92.695654,76,790.548014,1202
92.623687,74,790.636358,1203
92.536495,75,790.727433,1204
92.877565,72,790.819916,1205
92.576849,77,790.911302,1206
92.659658,74,790.998341,1207
92.7,73,791.094826,1208
92.998896,71,791.176005,1209
92.5,75,791.251938,1210
92.946192,71,791.350528,1211
92.6,74,791.454491,1212
92.399604,77,791.559648,1213
92.69901,74,791.645431,1214
92.688709,75,791.733752,1215
92.7,73,791.838308,1216
93.2,68,791.922305,1217
92.893677,73,794.02334,1218
92.83227,72,794.081997,1219
92.675413,74,794.149132,1220
92.7,73,794.204281,1221
92.686331,74,794.285848,1222
92.6,74,794.367287,1223
92.4,76,794.454309,1224
92.506167,76,794.525645,1225
92.343537,78,794.596046,1226
92.195078,79,794.667643,1227
92.233514,78,794.725814,1228
92.857881,72,794.793385,1229
92.369744,77,794.865796,1230
92.8,72,794.922436,1231
91.773012,86,795.009305,1232
92.4,76,795.066888,1233
92.899021,72,795.135706,1234
92.894413,72,795.200251,1235
92.486827,76,795.271984,1236
92.348781,79,795.364676,1237
92.862255,73,795.446101,1238
92.68783,75,795.528767,1239
92.967912,73,795.589934,1240
92.916842,73,795.661228,1241
92.483753,76,795.728109,1242
92.861846,72,795.784053,1243
92.644807,74,795.851746,1244
92.4,76,797.713289,1245
92.899533,72,797.785993,1246
92.6,74,797.853621,1247
92.650084,74,797.909414,1248
92.75531,74,797.981132,1249
92.463401,79,798.042078,1250
92.229559,78,798.128939,1251
92.059109,80,798.199164,1252
92.748714,74,798.277492,1253
92.127012,79,798.354113,1254
92.88194,73,798.437053,1255
92.395684,77,798.523693,1256
92.8,72,798.58622,1257
92.599692,75,798.648619,1258
92.6,74,798.715423,1259
92.3,77,798.773578,1260
92.829122,72,798.838112,1261
92.9,71,798.903621,1262
92.5,75,798.965578,1263
92.778913,74,799.034915,1264
92.7,73,799.091696,1265
92.508453,76,799.170349,1266
92.39675,77,799.25229,1267
92.5,75,799.332916,1268
92.854545,73,799.401214,1269
92.5,75,799.48452,1270
92.939784,74,799.560154,1271
92.6,74,801.344167,1272
92.892142,72,801.414925,1273
92.5,75,801.502944,1274
92.5,75,801.570763,1275
92.468686,76,801.627787,1276
92.6,74,801.696878,1277
92.791838,73,801.75282,1278
92.893959,72,801.82403,1279
92.7,73,801.890293,1280
92.6,74,801.948549,1281
92.5,75,802.020264,1282
92.821695,72,802.089154,1283
85.904143,144,802.211404,1284
92.419875,76,802.30366,1285
92.5,75,802.373213,1286
92.927612,72,802.449542,1287
92.664646,76,802.531229,1288
92.5,75,802.600415,1289
92.759033,73,802.667413,1290
92.560575,75,802.753891,1291
92.1,79,802.847264,1292
92.4,76,802.952858,1293
92.737044,73,803.032321,1294
92.8,72,803.124067,1295
92.4,76,803.205154,1296
92.69141,74,803.303742,1297
92.9,71,803.403671,1298
92.889345,72,805.892816,1299
92.6,74,805.987422,1300
92.6,74,806.068411,1301
92.751842,73,806.147461,1302
92.696751,75,806.212719,1303
92.686226,74,806.314097,1304
91.466833,90,806.451356,1305
92.8,72,806.560071,1306
92.643933,74,806.670015,1307
92.999983,71,806.762977,1308
92.851006,72,806.854553,1309
92.5012,75,806.942519,1310
92.98672,72,807.030088,1311
92.784871,73,807.10928,1312
92.9,71,807.206189,1313
92.632501,75,807.318349,1314
92.9,71,807.432705,1315
92.6,74,807.546814,1316
92.6,74,807.646027,1317
92.591701,76,807.751242,1318
92.634364,75,807.840297,1319
92.6,74,807.921263,1320
92.58144,75,808.02698,1321
92.4,76,808.127233,1322
92.5,75,808.195936,1323
92.789234,73,808.273108,1324
92.604516,75,808.344397,1325
93.052195,70,808.421935,1326
92.250356,78,810.20459,1327
92.996383,72,810.267703,1328
92.666403,74,810.351274,1329
92.442078,77,810.432373,1330
92.7,73,810.508865,1331
92.53578,76,810.56763,1332
92.4,76,810.636149,1333
92.803111,73,810.690166,1334
92.580478,77,810.76002,1335
92.583357,75,810.834361,1336
92.843529,73,810.895653,1337
92.915733,72,810.969537,1338
92.575947,75,811.039738,1339
92.483791,76,811.103367,1340
92.5,75,811.171374,1341
92.457654,76,811.246214,1342
92.057187,81,811.326665,1343
92.5,75,811.4117,1344
92.688468,74,811.495489,1345
92.4,76,811.572962,1346
92.560394,75,811.62989,1347
92.9,71,811.695373,1348
92.634952,74,811.751536,1349
92.6,74,811.81789,1350
92.7,73,811.897304,1351
92.542069,77,811.957382,1352
92.293544,79,812.02953,1353
92.4,76,813.951505,1354
92.538649,76,814.022966,1355
92.692816,74,814.083175,1356
92.538755,75,814.156129,1357
92.700826,74,814.217729,1358
92.6,74,814.304061,1359
92.9,71,814.384955,1360
92.857827,72,814.469048,1361
92.7,73,814.530493,1362
92.64196,75,814.601458,1363
92.799856,73,814.67347,1364
92.5,75,814.733253,1365
92.662459,75,814.804752,1366
92.603452,75,814.878505,1367
92.423671,76,814.941608,1368
92.492785,76,815.024441,1369
92.6,74,815.090851,1370
92.5,75,815.158178,1371
92.599997,76,815.231599,1372
92.695962,74,815.332496,1373
92.80258,74,815.43131,1374
92.431495,76,815.526007,1375
92.435233,76,815.604175,1376
92.838512,73,815.679455,1377
92.389131,77,815.754693,1378
92.641337,74,815.81922,1379
92.4,76,815.9055,1380
92.5,75,815.982158,1381
92.5,75,817.900375,1382
92.751049,73,817.970869,1383
92.698673,74,818.027357,1384
92.610375,75,818.113966,1385
92.778951,73,818.215019,1386
92.930545,72,818.313456,1387
92.567331,75,818.425985,1388
92.4,76,818.526601,1389
92.682772,74,818.636499,1390
92.6,74,818.739379,1391
92.592362,75,818.821951,1392
92.629535,74,818.908587,1393
92.548156,75,818.995355,1394
92.983893,71,819.059553,1395
92.988168,71,819.167352,1396
92.495583,76,819.251772,1397
92.6,74,819.343776,1398
92.652527,75,819.430187,1399
92.834259,72,819.494823,1400
92.2,78,819.575511,1401
92.7,73,819.652599,1402
92.41775,77,819.723387,1403
92.882899,73,819.806527,1404
92.672562,74,819.899098,1405
92.402663,76,819.987036,1406
92.963983,72,820.063173,1407
92.86299,72,820.156487,1408
92.4,76,822.909415,1409
92.6,74,822.993893,1410
92.882148,72,823.076577,1411
92.8,72,823.148479,1412
92.813617,74,823.238916,1413
92.670995,74,823.333108,1414
92.4,76,823.441731,1415
92.7,73,823.567749,1416
92.799577,73,823.679726,1417
92.494959,76,823.783409,1418
92.69116,74,823.847789,1419
92.986023,72,823.905102,1420
92.780627,73,823.973155,1421
92.776225,74,824.029873,1422
92.6,74,824.102438,1423
92.594255,76,824.170781,1424
92.759432,73,824.23153,1425
92.5,75,824.315893,1426
92.950596,72,824.396172,1427
92.8,72,824.466733,1428
92.48769,76,824.557386,1429
93.168187,71,824.626091,1430
92.4,76,824.683343,1431
92.999978,73,824.750285,1432
92.685553,74,824.81834,1433
92.4,76,824.878267,1434
92.897995,72,824.946005,1435
92.368556,77,825.004169,1436
92.6,74,826.833164,1437
92.590916,75,826.893459,1438
92.676759,75,826.963046,1439
92.9,71,827.016537,1440
92.7,73,827.082785,1441
92.674156,75,827.156345,1442
92.694691,74,827.21326,1443
92.830175,73,827.294538,1444
92.8,72,827.374934,1445
92.456947,76,827.454451,1446
92.496578,76,827.530839,1447
92.48394,76,827.60505,1448
92.788755,74,827.676002,1449
92.721402,74,827.731946,1450
92.4,76,827.79953,1451
92.6,74,827.85395,1452
92.64807,75,827.925384,1453
92.628723,75,827.991968,1454
92.7,73,828.046668,1455
92.72013,73,828.115874,1456
92.213039,80,828.176743,1457
92.39985,77,828.254296,1458
92.772739,73,828.340214,1459
92.59886,75,828.422346,1460
92.792003,74,828.491877,1461
92.770032,73,828.568479,1462
92.4,76,828.642883,1463
92.54887,75,830.469621,1464
92.772015,73,830.543864,1465
92.537167,75,830.602019,1466
92.617669,74,830.670602,1467
92.9,71,830.729674,1468
92.684082,75,830.803829,1469
92.574036,76,830.874443,1470
92.741307,73,830.930771,1471
92.844533,73,831.005501,1472
92.4,76,831.075291,1473
92.952961,73,831.130855,1474
92.799739,73,831.197229,1475
92.617563,74,831.260459,1476
92.806773,72,831.345589,1477
92.4,76,831.435544,1478
92.8,72,831.515242,1479
92.78502,73,831.579172,1480
92.5,75,831.646981,1481
92.587595,75,831.712588,1482
92.966886,71,831.774469,1483
92.5,75,831.842605,1484
92.968984,71,831.896212,1485
92.7,73,831.963076,1486
92.8,72,832.026015,1487
92.9,71,832.082925,1488
92.956013,72,832.152629,1489
92.6,74,832.212038,1490
92.542671,76,832.297538,1491
91.984645,81,834.315503,1492
92.779788,73,834.389762,1493
93,70,834.489303,1494
92.6,74,834.588973,1495
92.7,73,834.6924,1496
92.8,72,834.772476,1497
92.59988,75,834.842681,1498
92.529634,75,834.938463,1499
92.594733,75,835.014138,1500
92.877445,72,835.09078,1501
92.9,71,835.157143,1502
92.7,73,835.232995,1503
92.8,72,835.329602,1504
92.875494,72,835.437316,1505
92.634598,74,835.536385,1506
92.8,72,835.621272,1507
92.6,74,835.705729,1508
92.638679,74,835.793433,1509
92.6,74,835.879345,1510
92.462654,76,835.972305,1511
92.89897,72,836.04524,1512
92.7,73,836.130328,1513
92.889515,72,836.214317,1514
93.189501,70,836.290265,1515
92.751711,74,836.380023,1516
85.394145,147,836.56926,1517
92.8,72,836.648648,1518
92.665491,74,839.226547,1519
92.838493,73,839.308397,1520
92.461359,76,839.384284,1521
92.899646,72,839.467707,1522
92.89994,72,839.537357,1523
92.898493,72,839.591183,1524
93.074653,71,839.654144,1525
92.6,74,839.725256,1526
93.179918,70,839.778361,1527
92.991827,71,839.845825,1528
92.7,73,839.903305,1529
92.5,75,839.97384,1530
93.009129,71,840.04263,1531
92.7,73,840.102407,1532
92.786973,73,840.171151,1533
92.7,73,840.231393,1534
93.105801,70,840.31787,1535
92.701918,75,840.405052,1536
92.886581,72,840.488256,1537
92.889798,72,840.557539,1538
92.531113,76,840.63745,1539
92.79574,73,840.702816,1540
92.999808,71,840.756312,1541
92.773258,73,840.827635,1542
92.842538,73,840.889762,1543
92.781652,74,840.951382,1544
92.7,73,841.018202,1545
93.246133,70,841.072401,1546
92.878379,72,842.866383,1547
92.8,72,842.932438,1548
92.590856,75,842.989829,1549
93,70,843.058031,1550
92.8,72,843.124702,1551
92.608918,75,843.181695,1552
92.883297,72,843.253238,1553
92.693175,74,843.340002,1554
92.7,73,843.444186,1555
92.682406,75,843.515167,1556
92.8,72,843.580373,1557
92.6,74,843.647458,1558
91.492413,86,843.712088,1559
93.192581,70,843.782397,1560
92.892867,72,843.836426,1561
92.9,71,843.901901,1562
92.651834,75,843.971251,1563
92.7,73,844.026612,1564
92.9,71,844.092848,1565
92.988938,71,844.150338,1566
